,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20
104,0.041764632,-0.5711143,-0.46799698,-0.02119614,-0.28008163,0.26701155,-0.02511217,-0.49047273,0.531067,-0.26412737,0.30328977,-0.06580512,0.17597724,-0.51071286,-0.09616415,-0.09559236,0.48767295,-0.031273108,-0.029749399,0.041764107
105,-0.37996534,0.10906758,0.22644588,-0.03570494,0.028444804,-0.17260067,-0.11194402,0.39585298,0.27446625,0.56115425,0.65885264,0.74233365,0.23313594,-0.040944923,0.007992119,-0.18827729,-0.20358954,-0.24967676,0.25444305,0.40610927
106,0.042455636,0.43637264,-0.08950488,0.042450402,0.33143878,0.10739272,-0.0001254825,0.26889166,0.49800584,-0.53054744,0.023153376,0.062512174,-0.88766354,0.15853645,0.080145985,-0.032673284,-0.50323236,-0.69576913,-0.56800747,0.2429528
107,-0.15540542,0.51802707,0.13578132,0.35331053,0.022730414,0.24281429,-0.29153484,-0.4622768,0.20258532,-0.16253856,-0.46076378,0.2840831,0.2724044,-0.29099807,-0.7624267,0.19200231,-0.31656328,0.14061052,-0.49883416,-0.3529529
108,-0.72245723,-0.62384355,0.035060737,0.04196121,0.48276183,-0.16931963,0.20992476,0.41808948,0.008313368,-0.41119465,4.0166735e-05,-0.5376479,0.14493525,-0.8554006,0.11632072,-0.24714498,0.40686333,0.4873742,0.066323064,-0.16760404
109,-0.1523923,0.060482446,0.096155666,-0.90537506,0.30032116,-0.15838245,0.31842896,-0.7995525,-0.30355543,-0.34814554,0.5936284,0.2089807,0.060248654,-0.08883073,0.43219084,-0.17635693,0.037547756,-0.4085528,0.39202586,-0.30032775
110,-0.10166088,0.059055436,0.4109434,-0.27629635,0.1383648,-0.29952982,0.05713364,0.09225793,0.13664393,-0.6470013,0.0014806124,0.3180264,-0.0606596,-0.004671052,-0.5298735,0.23615742,-0.3297147,-0.37021607,0.95232165,0.26749322
111,-0.11533479,-0.44532964,0.34584287,0.17031434,-0.6159929,-0.5020374,-0.23366596,0.7523107,-0.034809534,0.03658407,-0.2957103,-0.52578765,-0.6363913,-0.27301443,-0.4013383,0.20346874,-0.16093986,0.022678243,-0.10713657,0.1329892
112,-0.55911374,-0.007648884,0.3232074,-0.19159086,-0.09375244,0.07338074,-0.099409,0.4162449,0.32652825,0.19656152,-0.33924946,0.29489684,0.6879745,0.264508,-0.022831734,0.105351746,0.39235747,1.2236639,-0.09158315,0.20511438
113,-0.2216918,-0.25050277,-0.11480559,0.13232037,0.35274643,0.5290943,-0.79646784,-0.5612489,-0.10371777,0.45848203,-0.44287768,0.32012433,0.6069387,-0.11050458,-0.07037276,-0.0675661,-0.14306869,-0.01008216,-0.14855918,-0.23352171
114,0.7632654,-0.16905122,-0.42359275,-0.15635026,-0.09883262,0.2858218,-0.06560409,0.15941231,0.10578749,0.28191093,0.35861224,0.68217444,-0.37413833,-0.1540144,-0.38952488,-0.1244138,0.15364912,-0.6050268,0.24090536,0.06470892
115,-0.17300466,-0.13764793,0.08382236,0.26707074,0.41215238,0.0241401,-0.12684862,0.24062164,0.12414231,0.86612064,0.16793235,-0.41988486,-0.17391302,-0.31901664,-0.017946921,-0.39752376,-0.14306419,0.37132543,-0.059989505,-0.066375144
116,-0.13974273,-0.060012147,0.38474151,0.26509172,0.10005959,-0.31784195,0.36296564,-0.06454108,0.059715603,-0.1414469,-0.004040189,0.0353527,0.5637605,0.5282585,-0.090961635,-0.22795664,-0.5083982,-0.30047172,-0.7018754,0.28965625
117,0.46018815,-0.5729659,-0.13811377,0.1361268,0.44120154,0.16193964,0.3897033,0.06960055,0.20302351,-0.24821961,-0.8121442,0.185436,-0.37177372,0.01034456,0.05987748,-0.3903339,-0.72738636,-0.12479139,0.23706126,0.25902846
118,0.24528317,0.08874791,-0.11905651,0.9270682,0.39216188,0.36775017,0.28445044,-0.16878451,0.16272561,-0.37452862,-0.71156114,-0.00046758167,-0.19640556,0.2651443,0.52176815,-0.46596104,-0.35040647,-0.044371773,0.1291296,-0.17711443
119,-0.2611254,-1.0549738,0.10515251,0.04447797,0.10653677,0.21195893,-0.115438625,-0.09499456,0.24708425,-0.15995671,0.48873818,0.695934,-0.46061614,-0.5136624,0.30297118,-0.09933783,-0.33550942,0.4119717,0.06993526,0.4569211
120,0.58020943,-0.428084,-0.24220976,-0.70097005,-0.12089943,-0.054415267,0.29289255,-0.036404654,0.26754743,0.12592225,0.19341376,0.6072607,0.56504285,-0.5028182,-0.6100601,0.011852433,0.06299619,0.5072691,-0.3849568,-0.03584449
121,0.6353879,0.40797386,0.08032733,0.09261825,0.08823054,-0.35489082,1.0155417,0.23703521,-0.17235543,-0.09836678,-0.16837868,0.05165704,-0.34991872,0.16455482,-0.08195955,0.12111784,-0.05499686,-0.14597622,0.27920926,0.017535469
122,-0.44406947,-0.6319199,0.104914755,0.12554783,0.5177367,0.31421825,0.07926625,0.22355019,0.24453495,0.3528029,-0.114374496,0.31276712,0.29863474,0.36652496,0.015208799,-0.24068664,0.314204,0.5503793,-0.6418765,-0.57251054
123,-0.051017273,0.041753307,-0.034548763,-0.50912595,-0.10658485,-0.07418961,-0.258347,0.23245928,-0.7001261,-0.36926296,0.06867342,-0.14499496,-0.08570157,0.24957822,-0.5259463,0.1661255,0.77358013,0.6541394,0.13531812,0.39957508
124,0.18623072,0.6096167,0.13123834,-0.6491327,0.13940851,-0.2959038,0.5300862,-0.42213312,-0.78881365,-0.33026236,0.24701962,-0.4340409,-0.16280581,-0.42777258,-0.2532792,-0.20936543,0.12791511,-0.068044074,0.49713233,-0.019949544
125,0.057128217,0.43245274,0.090468585,0.42036954,-0.17726143,0.18855351,-0.4182023,0.6565778,0.46963045,-0.4921446,-0.22766992,0.31757873,-0.11249542,0.13005735,-0.81828177,-0.24466111,-0.03810927,-0.72107637,0.42547554,0.28620675
126,0.5701819,0.39471275,-0.02945846,0.43555573,-0.38588014,0.078925215,0.56545466,-0.31506065,0.15347198,-0.13149075,0.675044,0.26093876,-0.2327322,-0.0140783135,-0.48339337,0.20547476,0.3275045,0.03412067,0.10368182,0.3888717
127,-0.19274113,-0.31516042,-0.10920366,-0.43645725,0.46696737,0.08666471,-0.019173594,-0.10608399,0.26874378,-0.21146536,0.52242714,-0.19532046,0.37538552,-0.39636496,-0.27057233,-0.8024274,-0.3361639,0.39144105,-0.75708306,0.46397966
128,0.03557986,-0.28382254,-0.034504544,-0.22394057,0.2241288,0.0649187,-0.029671982,0.16222163,-0.40619206,0.19734275,0.545932,-0.3340561,-0.44829118,0.49533737,0.0720189,-0.36474663,0.34860015,0.2667504,-0.20981188,-0.003076416
129,-0.2880931,-0.041562803,0.07754059,-0.87125814,0.20047301,-0.15411445,-0.43374726,-0.104658835,-0.268344,-0.3575627,0.65275484,0.4739181,0.36293006,-0.054872725,-0.22999485,-0.03123975,-0.32271594,-0.31997132,-0.7353532,0.13580817
130,-0.30134392,-0.021648897,0.25536948,-0.24561675,0.54389447,-0.5558469,-0.045242872,0.23644869,0.27258694,0.45400012,0.19398744,-0.3325992,0.50466484,0.2481469,0.3589112,0.30613673,-0.23987412,0.01870503,0.22828487,-0.028752
131,-0.18938693,0.3549087,0.27265313,-0.48645544,0.035834566,-0.12663566,-0.121265,-0.1686133,0.09474985,0.6942684,0.044428516,0.638081,0.29336375,-0.16972317,-0.3757318,0.041043013,-0.46293974,-0.57786804,-0.036344536,-0.87026995
132,-0.26203355,0.074108645,0.19996488,0.12607305,0.25075474,0.31781688,-0.36254913,-0.42419735,0.07369655,0.40464228,-0.081446804,-0.0032484506,0.16095597,-0.5806104,-0.34030548,-0.54958355,-0.570502,-0.23233204,-0.6168498,-0.5900399
133,-0.36536762,0.41221625,0.023395987,-0.28532842,0.5081296,-0.11058778,-0.23329847,0.21891339,0.31381062,-0.20519905,-0.042250544,-0.24843216,0.21423288,-0.6190136,-0.42567196,-0.35700217,-0.36090833,-0.2186134,-0.4168331,-0.4190572
134,-0.13466598,-0.1228358,-0.10334883,0.15264378,-0.077476025,0.096844606,0.47764987,-0.8043545,-0.82929665,0.027576704,0.14881366,-0.4010335,-0.04515439,-0.26253527,-0.01511259,-0.16012567,0.24664703,-0.01840358,-0.23411748,0.5983627
135,0.9411725,-0.05060589,-0.31982478,0.36546013,0.029967302,0.21753888,-0.74838245,-0.30583832,-0.08345135,0.02589318,0.020141413,-0.31118917,-0.55848145,0.15049791,0.24816868,0.21220858,-0.18915653,0.4537759,-0.10137618,-0.20000829
136,-0.19922449,0.2345703,-0.032355335,0.0017852373,-0.12294503,0.023200894,0.372425,0.1636962,-0.63453156,-0.13408037,-0.11436041,0.19706826,-0.012653336,-0.4241801,0.0744636,0.2096395,0.49115017,0.02517596,0.12158809,-0.010949592
137,0.17137039,-0.029526876,0.1981389,0.0041350583,0.06327269,0.078485675,-0.045793563,0.18174464,-0.76913756,0.23154747,-0.72020173,0.39726198,-0.7926649,-0.15392478,-0.35104772,0.2706916,-0.25372162,0.151695,-0.11584403,0.6781684
138,-0.23398803,0.4275466,0.7185827,-0.40005317,-0.21633224,-0.7098222,0.49016008,-0.042728055,-0.4014591,0.7516447,-0.22080228,-0.031702746,-0.041088346,0.4876501,0.15689689,0.4310032,0.066351905,-0.010379858,0.34672564,-0.82741326
139,-0.09411956,-0.28235576,0.41127694,0.09769795,-0.35937002,-0.46783668,-0.07182729,0.10829785,-0.8674215,0.026200417,0.13504812,-0.21068889,0.14535782,0.17674023,0.71260464,-0.039648857,-0.09031254,0.056286987,-0.036902465,-0.47084013
140,-0.17700961,0.44841468,0.46525693,0.3472162,-0.9653018,-0.17571881,-0.4420519,0.2857061,0.16085213,-0.16478835,0.11524515,0.18861632,0.08818257,0.31944942,0.19398353,-0.3764939,-0.48163456,-0.16197531,-0.046120822,0.447623
141,0.5421134,0.40910137,-0.18015605,-0.13429636,-0.2968166,-0.4205732,-0.079036765,-0.32794815,-0.36665812,0.058842126,0.09444802,-0.07053364,0.25261557,-0.51248,0.2866668,0.5120415,-0.35827625,0.28702274,-0.3579562,0.66750187
142,-0.1873904,0.05056196,-0.018896,-0.36176455,0.7939283,-0.04372008,-0.1606782,0.3883227,-0.30213308,-0.5771735,-0.6384438,0.02257943,0.19642375,-0.47278276,-0.22121835,0.1858159,0.012613785,0.23936394,-0.02813072,-0.055315096
143,-0.29929146,-0.21727578,0.67847204,0.27799034,-0.5416856,-0.17556109,-0.18953446,0.2624796,-0.29428232,0.3994307,0.07541123,0.13011082,-0.6910535,-0.44465035,-0.071444,-0.5033269,-0.73484087,-0.19429046,0.06469641,-0.33541122
144,0.35893267,-0.025874646,-0.014719989,0.6174777,0.14393078,-0.24217728,0.06845411,0.18920138,0.4088233,-0.16136971,-0.4983635,-0.16693406,-0.20794177,0.17028947,0.20721418,0.54601073,-0.3629346,-0.5118613,-0.110882476,0.17343888
145,0.62475437,0.45037234,-0.27488276,-0.5725015,-0.26554036,-0.104555756,-0.007630444,0.47758153,-0.09447561,-0.19114387,0.06105289,0.37394622,0.083324015,0.061382283,0.14390782,0.21100205,0.5816763,0.2604418,-0.6489461,-0.6391329
146,-0.20022778,0.6276107,-0.087437935,0.18731359,-0.26398,0.36661744,-0.06901992,-0.64795727,-0.18410163,-0.40226,-0.9236139,-0.08640345,0.3899545,-0.41725042,-0.69122505,-0.26427633,-0.08977195,-0.036446046,-0.33063215,-0.16346268
147,0.3292469,-0.09222223,0.12881975,0.36384282,0.5711743,-0.048697174,-0.095421165,0.5472444,0.069279104,-0.3307823,0.18219365,-0.43944818,-0.36151344,0.40170476,-0.069599,-0.17820546,0.05133252,0.111763135,-0.1766172,-0.33542377
148,0.499893,0.10981324,0.17846116,-0.10421558,-0.21743238,-0.16533071,0.4904624,0.010402633,-0.19105403,-0.4916058,-0.8761513,-0.2604019,-0.30195487,-0.16257723,-0.9091387,0.11278721,-0.24029353,0.008278855,-0.34632742,-0.13153888
149,0.123618424,0.33493716,-0.02215108,0.12466648,0.0630549,0.2188338,-0.52149016,0.19224258,-0.23228323,-0.7558782,-0.22894529,0.1018859,0.20230195,0.66199654,-0.67232394,0.29885414,0.5125417,-0.045813546,0.2833817,0.3911647
150,-0.05145682,0.15601252,0.2372462,-0.16833884,0.24876831,-0.12136515,-0.23709044,-0.81862974,-0.6958622,0.2023216,0.27972162,0.18520784,0.55191755,-0.08060604,-0.20433027,0.43865368,-0.4373718,-0.5945468,-0.40342537,-0.15233992
151,0.2836603,0.05896981,0.20299974,0.67987865,-0.013038635,-0.033860754,-0.477242,0.094674505,0.055261925,-0.086220406,0.15862545,-0.025452005,0.038586188,0.49678883,-0.26059005,0.36447677,-0.111616515,-0.6007132,0.7138915,0.043684166
152,0.55210245,-0.08247713,-0.094492085,-0.34429675,0.06882771,0.08626105,-0.11035877,0.43130964,-0.49557027,-0.1893985,-0.0046560704,0.34397456,-0.8869708,-0.66336274,-0.85607886,0.14483494,-0.16643822,0.25169128,-0.10019913,0.34064797
153,0.32909155,-0.046987988,0.049439676,0.21842179,-0.24811779,0.08024387,-0.06265667,-0.006346834,-0.42452142,-0.696293,-0.22168694,0.5023488,0.096492834,0.30513614,0.03887705,0.18284328,0.0068249498,-0.008743718,-0.11263151,0.17524923
154,0.748283,-0.03945911,-0.66916746,0.20116097,0.2037914,0.6933526,-0.13738842,-0.0046510706,0.17215335,0.33047467,-0.27823713,0.47399774,-0.0680167,0.29724494,-0.0470429,-0.16337435,0.55038697,-0.20475398,0.0043105343,-0.0045893807
155,-0.3379697,0.13032965,0.39847925,0.3154703,-0.1799363,0.27008083,0.56428474,-0.39863005,-0.17935899,0.43086573,-0.05704124,0.3740802,0.015458419,-0.060225897,-0.43985617,-0.39943674,0.30169275,0.09165093,0.4033624,-0.70964026
156,-0.019511212,0.105891496,-0.29483002,0.03532445,-0.13833106,-0.18519945,-0.62725896,0.5931941,0.25840357,0.6031875,0.161774,-0.33146635,-0.5815744,0.07070142,-0.5696095,0.783176,0.5565272,-0.4075938,-0.24793099,0.27518645
157,-0.2099779,0.22808264,0.4340631,0.17920999,-0.31038174,-0.41610143,0.39874366,-0.51150346,-0.69850314,0.05973416,0.2027149,-0.05691843,-0.29011196,0.103701234,0.078369156,0.7081649,-0.10599086,-0.78090686,-0.5612291,-0.20354858
158,-0.17169042,0.10024985,0.04803196,0.19923624,-0.08634418,0.16247179,0.6267172,-0.011462583,-0.09845011,-0.10678441,-0.29362863,-0.61470705,-0.13526888,0.3528414,-0.22249,-0.58321226,0.39832786,0.15627524,-0.37402806,-0.15510963
159,-0.04198086,0.4102106,-0.12610818,-0.22061498,-0.3737653,0.031619545,-0.342294,-0.15121631,-0.078680046,0.00025208227,0.3327317,0.06087674,-0.30465364,-0.49115226,-0.06916763,-0.08579991,0.109010436,0.5032015,-0.1374723,-0.008244447
160,0.10021938,0.27214554,0.32429332,-0.0040938673,-0.497356,-0.037019752,-0.4897771,0.13188615,0.3209697,0.2774087,0.4179349,0.68907106,0.053827163,0.57105994,-0.027344773,0.6653194,0.084145784,-0.0048276526,-0.32949802,-0.23600295
161,-0.0065080747,0.47825137,0.43484232,-0.27799913,-0.3189407,-0.24796213,-0.75254554,-0.1556947,-0.15327346,0.078507416,0.32628962,-0.32837796,-0.5783307,0.12288976,-0.2004806,0.2169972,-0.3944052,0.40353608,-0.68478477,-0.31717452
162,-0.23919499,-0.13078651,0.013968813,0.012475777,0.4777698,0.34286064,0.48347932,-0.5162045,-0.49883682,-0.38452926,-0.16557938,0.13016473,0.34306318,-0.2328479,-0.35078803,-0.6190927,-0.0012004009,-0.019147305,-0.113743864,0.025576482
163,0.24439833,-0.6927721,-0.01177776,0.4843392,0.1940109,-0.03851063,0.1599174,-0.29029688,-0.6394567,0.05031917,-0.025624271,-0.09978416,-0.027991528,-0.80825907,0.21451701,0.07138455,-0.059518825,0.4085844,-0.021688076,-0.3998245
164,-0.19682075,0.022778338,0.09024337,0.99936146,0.028909253,0.5939699,-0.3923607,0.2389982,0.5407957,-0.03656748,-0.59115946,0.42697358,-0.3304231,-0.05165453,-0.18028253,-0.2142935,-0.32359627,-0.2851438,0.13522246,-0.21905224
165,-0.18883348,0.20704871,-0.320147,0.06391839,-0.031166995,0.10210307,-0.7756386,0.19650643,-0.44147047,0.46200114,0.5326966,-0.4263153,-0.1398292,0.25688046,0.3754629,-0.35373908,0.4450126,-0.09624918,0.5024959,0.5198093
166,1.0801507,-0.2914947,-0.3166265,0.55266964,0.2965082,0.174361,0.1129343,-0.053492557,-0.25903192,0.18324783,-0.24241637,0.28410852,-0.28455845,-0.3643272,0.24453835,-0.26477268,-0.7222938,0.58236086,-0.25112763,0.26029813
167,-0.010393179,-0.07245084,0.22142495,0.111511506,0.16318588,-0.09954976,0.36519626,-0.15110713,0.74699235,-0.38821378,-0.34950164,-0.17524996,0.051576097,0.114924364,0.27845684,0.017428637,-0.24525388,0.44140196,0.33733746,0.051798258
168,-0.0734785,0.12455215,-0.21823816,0.21600294,0.298376,0.37864926,-0.40643248,0.33988568,-0.6407351,0.21443363,-0.16100553,0.7013938,0.3954941,0.12105534,-0.30188558,-0.0649638,0.308747,-0.18614817,-0.027235381,0.13253173
169,-0.28119683,-0.1832896,-0.3724218,0.33413422,0.027290724,0.45285672,-0.4618936,0.76190734,0.6255059,0.45785952,-0.70718193,0.44114727,-0.19201556,-0.44652203,0.4676862,-0.40864265,-0.022876529,0.18560499,0.001343241,0.21112637
170,0.09629799,0.75054944,0.044293795,-0.04607471,-0.0558621,-0.18566535,0.13755052,0.10885958,0.28059238,0.2323169,-0.017061753,-0.07953032,0.30366188,-0.4000891,-0.6058549,0.055313993,-0.19035661,-0.108041525,-0.24668631,-0.24560684
171,-0.18912213,-0.20728707,0.048226357,-0.27642575,0.71924186,0.5806419,-0.052892707,-0.49500883,0.011358487,0.20934401,0.28490984,0.59397787,-0.2807257,-0.18163913,-0.20190802,-0.04939815,-0.25853625,0.27146497,0.30443096,-0.08230687
172,0.87405205,0.56893104,-0.2433341,0.12926042,0.09840199,-0.017571442,0.5567345,-0.38294795,-0.4397266,-0.0648006,-0.28034785,-0.15650898,-0.03298402,-0.122582406,0.018112922,-0.16172172,-0.13310258,0.2688399,-0.105703495,-0.06285782
173,0.12739663,-0.075141795,0.10057812,-0.3685111,-0.24334809,0.012481016,-0.07112702,0.08730392,-0.39461344,-0.15065295,0.31152728,0.41491768,0.55865395,-0.093977,-0.43915007,-0.22088735,0.7227282,0.23181349,0.32759035,-0.56905335
174,0.20105313,0.39061716,0.062296644,0.26306424,-0.51051116,0.3775092,0.12795581,-0.62166876,0.03263331,-0.30047566,-0.6715592,0.07630802,-1.1917856,-0.23607343,0.011840004,0.18320109,-0.19782554,-0.14983203,0.3959162,-0.21992737
175,0.02566683,-0.13628994,-0.100670636,-0.30309814,0.5263664,0.26459724,0.4853906,-0.40553474,-0.0044917343,0.5825694,0.02212216,0.38547003,-0.27018124,-0.78000695,0.18515347,0.018591333,0.14389025,0.57288533,-0.32827383,-0.5933497
176,-0.011141555,0.6357416,-0.14409493,-0.114480466,-0.007943002,0.51666087,-0.2783062,-0.6686462,-0.6208237,0.026138743,-0.44589218,0.21233328,-0.13450895,0.21706961,0.40496594,-0.7153122,-0.28761905,-0.5594836,0.1276959,-0.28648943
177,-0.3485335,-0.021342866,-0.4000092,0.033381704,0.02906081,0.33109936,-0.3295268,-0.3426106,-0.21271352,-0.115273185,0.31145403,0.16245359,0.041311327,-0.9955889,0.21429698,-0.46335045,0.2600568,0.12264475,-0.031003444,-0.23825876
178,0.35591966,-0.20396471,-0.074321814,-0.4909799,0.5310888,-0.28964686,-0.35501307,-0.13426958,-0.03203147,-0.2148683,0.20437723,-0.42780507,0.48777735,0.49685594,0.07138305,0.60348386,0.14030913,0.19536136,-0.50919616,-1.0099859
179,-0.10498412,0.08847028,-0.025009599,0.33443078,0.33925587,-0.26252705,0.46842903,0.38741517,-0.00809975,-0.62273914,0.4552351,-0.4247643,-0.26977375,-0.57523465,0.17044726,-0.1357322,0.17097662,0.6265396,-0.10003351,0.20971324
180,-0.67118293,-0.054426126,-0.09799147,-0.23717663,0.33037132,0.32390648,-1.0425688,-0.1413363,-0.035028003,0.63836724,-0.05805843,0.39087367,0.11545213,0.01682249,0.448601,0.019660791,0.06420834,0.13405572,0.024270093,-0.0562325
181,-0.33951014,-0.8052918,0.12267753,-0.14198561,-0.09180464,0.030384682,0.15680544,0.1690207,0.2338816,0.04692072,0.1714,-0.060980957,-0.4044665,0.24404524,-0.4352214,-0.69064003,-0.26535755,-0.29078153,-0.07978659,0.35601386
182,-0.18166377,-0.013415631,-0.26711297,0.053707447,-0.9456736,0.3501016,-0.16406721,-0.2393044,0.016563889,0.252315,-0.3144415,0.17599246,-0.34116465,-0.70340616,0.28202164,-0.5482437,0.15334652,-0.058800004,0.2353314,-0.018615527
183,-0.06759154,1.079605,-0.19583496,0.3533154,0.23728357,0.05097153,-0.15135297,0.04701565,0.33431765,-0.21694331,-0.23880143,0.3547626,0.51415163,0.2684263,0.22930637,0.5083939,0.2358771,-0.12318501,-0.11411662,-0.34807336
184,-0.1611961,0.0951171,0.28761438,0.3845339,-0.5158624,-0.66152346,0.16427894,0.10355481,0.5299243,0.08166072,0.23398498,-0.5214393,0.2789098,0.6290019,0.52444005,0.37589145,-0.17658284,-0.34570765,0.011895159,0.23488854
185,-0.43135846,-0.2091525,0.03836428,1.1835479,0.27147773,0.3292305,-0.5001557,0.041724533,0.6397043,0.08717873,0.33210427,-0.22802776,-0.324603,0.16073714,0.09234523,0.7078604,0.66469103,-0.017362587,0.2720446,-0.5436008
186,0.12663613,0.21170287,-0.3641129,-0.38883916,-0.7805402,-0.57422435,0.10574083,-0.078436844,0.04909933,0.091224775,0.5067539,-0.46806118,0.27376753,0.10928367,0.0040728576,0.37734693,0.5370195,-0.26574284,-0.53717834,0.4174339
187,0.06708915,-0.17544906,-0.08197327,0.67829317,-0.72867614,-0.041726682,-0.08451875,-0.0074677337,0.54425967,-0.07578817,-0.08681416,-0.5192786,0.37024194,-0.1555002,-0.21993068,-0.4329525,-0.09328039,0.13269268,-0.50990653,-0.09698393
188,0.011849927,0.35676757,0.10720712,0.30692023,0.31484196,-0.032853153,-0.120808564,-0.044555463,0.54214096,0.77215147,0.3392717,0.19655825,0.6375,0.58317864,0.14592914,-0.08753946,-0.2650399,-0.3457482,-0.39989445,-0.20455769
189,0.033131212,-0.12221685,-0.056365367,-0.47089568,0.7774979,0.33294573,-0.23369603,-0.102222905,-0.21252522,-0.23494181,-0.039212354,-0.14469177,0.23891614,0.93829846,-0.081493296,-0.39530483,0.11270706,0.28180104,-0.35628557,0.02337074
190,0.019777922,0.37085626,-0.4752659,-0.019283643,0.08825588,0.5148267,-0.09887017,-0.2986634,-0.2887579,0.6349342,-0.29432198,-0.12951268,-0.5692463,-0.728528,-0.20482819,-0.10528597,0.6357885,0.046208527,0.3955069,-0.43148106
191,-0.13383952,-0.02707715,-0.02475683,-0.53708994,0.08395413,-0.11531677,0.21679327,-0.26983726,-0.29097617,-0.69681954,-0.06972342,0.4466368,0.29333907,-0.28422573,-0.33444378,0.6198219,0.33298615,0.2943894,-0.033170257,0.37052283
192,0.5738671,-0.16230056,-0.4974761,-0.34952077,-0.32376215,-0.13640219,0.11800997,0.21300985,0.016766109,-0.23247392,-0.0734151,-0.41303983,-0.4545383,0.054961234,-0.023784688,0.6670294,1.0259756,-0.07099856,0.089710966,-0.14765689
193,0.758952,0.5136071,0.115330376,0.19454737,0.04910715,-0.14005771,0.40702787,-0.30824336,-0.3524763,0.16162807,-0.24391979,-0.27415404,-0.4918134,0.054348074,-0.20940578,0.17896287,-0.18174458,0.058110498,-0.50523055,-0.56447667
